"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"10825",14894,"2",132044330,132050127,"CYP4F31P","ENSG00000178206",1
"10827",14976,"2",132233666,132240507,"TUBA3D","ENSG00000075886",1
"10828",15055,"2",132285248,132291239,"CCDC74A","ENSG00000163040",1
"10829",15099,"2",132479948,132524973,"C2orf27A","ENSG00000197927",1
"10830",15456,"2",132552534,132559234,"C2orf27B","ENSG00000186825",-1
"10831",15462,"2",132905164,133015542,"ANKRD30BL","ENSG00000163046",-1
"10832",15482,"2",133174147,133404132,"GPR39","ENSG00000183840",1
"10833",15516,"2",133402426,133429152,"LYPD1","ENSG00000150551",-1
"10836",15638,"2",135213330,135476570,"TMEM163","ENSG00000152128",-1
"10837",15868,"2",135596117,135659604,"ACMSD","ENSG00000153086",1
"10839",15983,"2",135722061,135805038,"MAP3K19","ENSG00000176601",-1
"10841",16351,"2",135894486,136288806,"ZRANB3","ENSG00000121988",-1
"10844",16867,"2",136545410,136594750,"LCT","ENSG00000115850",-1
"10848",17358,"2",137523115,138435287,"THSD7B","ENSG00000144229",1
"10851",17504,"2",139428342,139537918,"NXPH2","ENSG00000144227",-1
"10852",17526,"2",140988992,142889270,"LRP1B","ENSG00000168702",-1
"10853",17671,"2",143635067,143799890,"KYNU","ENSG00000115919",1
"10854",17811,"2",143848931,144525921,"ARHGAP15","ENSG00000075884",1
"10861",18546,"2",149632819,149883273,"KIF5C","ENSG00000168280",1
"10863",18674,"2",150186499,150330662,"LYPD6","ENSG00000187123",1
"10866",18774,"2",152104454,152118393,"RBM43","ENSG00000184898",-1
"10868",18859,"2",152214106,152236560,"TNFAIP6","ENSG00000123610",1
"10870",18953,"2",152341850,152591001,"NEB","ENSG00000183091",-1
"10872",2760,"2",152689290,152955593,"CACNB4","ENSG00000182389",-1
"10876",4960,"2",153574407,153617767,"ARL6IP6","ENSG00000177917",1
"10877",5068,"2",154333852,154335322,"RPRM","ENSG00000177519",-1
"10878",5244,"2",154728426,155310361,"GALNT13","ENSG00000144278",1
"10879",5503,"2",155554811,155714863,"KCNJ3","ENSG00000162989",1
"10880",5539,"2",157180944,157198860,"NR4A2","ENSG00000153234",-1
"10882",6576,"2",158114110,158170723,"GALNT5","ENSG00000136542",1
"10883",6910,"2",158175137,158184225,"ERMN","ENSG00000136541",-1
"10884",7065,"2",158271131,158345473,"CYTIP","ENSG00000115165",-1
"10885",7441,"2",158383279,158485517,"ACVR1C","ENSG00000123612",-1
"10887",7749,"2",158733214,158992666,"UPP2","ENSG00000007001",1
"10888",7858,"2",159027593,159313265,"CCDC148","ENSG00000153237",-1
"10890",8467,"2",159651829,159719293,"DAPL1","ENSG00000163331",1
"10892",8722,"2",160092304,160143310,"WDSUB1","ENSG00000196151",-1
"10896",9908,"2",160628362,160761260,"LY75","ENSG00000054219",-1
"10898",10251,"2",160788519,160919121,"PLA2R1","ENSG00000153246",-1
"10903",11348,"2",162272605,162282381,"TBR1","ENSG00000136535",1
"10904",11513,"2",162280843,162841792,"SLC4A10","ENSG00000144290",1
"10905",11964,"2",162848751,162931052,"DPP4","ENSG00000197635",-1
"10906",12106,"2",162999392,163008914,"GCG","ENSG00000115263",-1
"10909",12500,"2",163175350,163228105,"GCA","ENSG00000115271",1
"10910",12609,"2",163227917,163695240,"KCNH7","ENSG00000184611",-1
"10911",12646,"2",164449906,164592522,"FIGN","ENSG00000182263",-1
"10912",12809,"2",165349322,165478358,"GRB14","ENSG00000115290",-1
"10914",13072,"2",165752696,165812035,"SLC38A11","ENSG00000169507",-1
"10915",13257,"2",165944032,166060577,"SCN3A","ENSG00000153253",-1
"10916",13586,"2",166095912,166248818,"SCN2A","ENSG00000136531",1
"10917",13714,"2",166326157,166545917,"CSRNP3","ENSG00000178662",1
"10920",14234,"2",166845670,166984523,"SCN1A","ENSG00000144285",-1
"10921",14313,"2",167051695,167232503,"SCN9A","ENSG00000169432",-1
"10922",14584,"2",167260083,167350757,"SCN7A","ENSG00000136546",-1
"10923",14736,"2",167744997,168116263,"XIRP2","ENSG00000163092",1
"10924",14781,"2",168675182,168730551,"B3GALT1","ENSG00000172318",1
"10928",15212,"2",169690642,169769881,"SPC25","ENSG00000152253",-1
"10929",15216,"2",169757750,169766505,"G6PC2","ENSG00000152254",1
"10930",15220,"2",169779448,169887832,"ABCB11","ENSG00000073734",-1
"10931",15280,"2",169921299,169952677,"DHRS9","ENSG00000073737",1
"10932",15495,"2",169983619,170219195,"LRP2","ENSG00000081479",-1
"10933",15807,"2",170335688,170382432,"BBS5","ENSG00000163093",1
"10934",15846,"2",170366212,170382772,"KLHL41","ENSG00000239474",1
"10935",15885,"2",170386259,170430385,"FASTKD1","ENSG00000138399",-1
"10937",16054,"2",170501935,170550943,"CCDC173","ENSG00000154479",-1
"10939",16107,"2",170550998,170633499,"KLHL23","ENSG00000213160",1
"10943",16798,"2",171034655,171511681,"MYO3B","ENSG00000071909",1
"10944",602,"2",171571861,171574588,"SP5","ENSG00000204335",1
"10945",607,"2",171640296,171655481,"ERICH2","ENSG00000204334",1
"10946",695,"2",171669723,171717661,"GAD1","ENSG00000128683",1
"10950",2779,"2",172290727,172341562,"DCAF17","ENSG00000115827",1
"10955",5140,"2",172864490,172947158,"METAP1D","ENSG00000172878",1
"10956",5432,"2",172949468,172954405,"DLX1","ENSG00000144355",1
"10957",5470,"2",172964167,172967628,"DLX2","ENSG00000115844",-1
"10960",7217,"2",173600002,173917621,"RAPGEF4","ENSG00000091428",1
"10962",8464,"2",174219548,174233725,"CDCA7","ENSG00000144354",1
"10965",9291,"2",175199674,175203220,"SP9","ENSG00000217236",1
"10969",933,"2",175296966,175351822,"GPR155","ENSG00000163328",-1
"10971",1958,"2",175612320,175629200,"CHRNA1","ENSG00000138435",-1
"10976",4331,"2",176942200,176948641,"EVX2","ENSG00000174279",-1
"10977",4352,"2",176957619,176960666,"HOXD13","ENSG00000128714",1
"10978",4355,"2",176964458,176966408,"HOXD12","ENSG00000170178",1
"10979",4395,"2",176968944,176974722,"HOXD11","ENSG00000128713",1
"10980",4417,"2",176973518,176984670,"HOXD10","ENSG00000128710",1
"10981",4482,"2",176987088,176989853,"HOXD9","ENSG00000128709",1
"10982",4494,"2",176994422,176997423,"HOXD8","ENSG00000175879",1
"10983",4577,"2",177001340,177037830,"HOXD3","ENSG00000128652",1
"10984",4649,"2",177015950,177017954,"HOXD4","ENSG00000170166",1
"10985",4659,"2",177053307,177055688,"HOXD1","ENSG00000128645",1
"10988",5304,"2",178092323,178257425,"NFE2L2","ENSG00000116044",-1
"10989",5566,"2",178257372,178408564,"AGPS","ENSG00000018510",1
"10990",6124,"2",178413726,178417742,"TTC30B","ENSG00000196659",-1
"10991",6131,"2",178477720,178483694,"TTC30A","ENSG00000197557",-1
"10992",6367,"2",178487980,178973066,"PDE11A","ENSG00000128655",-1
"10993",7518,"2",178977151,179003738,"RBM45","ENSG00000155636",1
"10994",7576,"2",179059208,179264160,"OSBPL6","ENSG00000079156",1
"10996",8244,"2",179316163,179326117,"DFNB59","ENSG00000204311",1
"10997",8279,"2",179328391,179343327,"FKBP7","ENSG00000079150",-1
"10998",8328,"2",179345195,179381189,"PLEKHA3","ENSG00000116095",1
"10999",9016,"2",179390716,179695529,"TTN","ENSG00000155657",-1
"11000",2036,"2",179694484,179914813,"CCDC141","ENSG00000163492",-1
"11002",2692,"2",180306709,180726232,"ZNF385B","ENSG00000144331",-1
"11003",2927,"2",180809603,180871840,"CWC22","ENSG00000163510",-1
"11006",4321,"2",182401403,182545392,"CERKL","ENSG00000188452",-1
"11007",5096,"2",182537815,182545603,"NEUROD1","ENSG00000162992",-1
"11009",5892,"2",182818968,182996125,"PPP1R1C","ENSG00000150722",1
"11010",6012,"2",183004763,183387919,"PDE1A","ENSG00000115252",-1
"11012",7066,"2",183698002,183731890,"FRZB","ENSG00000162998",-1
"11014",1031,"2",183943287,183964733,"DUSP19","ENSG00000162999",1
"11016",1411,"2",185463093,185804219,"ZNF804A","ENSG00000170396",1
"11017",1456,"2",186603355,186698017,"FSIP2","ENSG00000188738",1
"11020",2696,"2",187558698,187630685,"FAM171B","ENSG00000144369",1
"11021",2923,"2",187692562,187713935,"ZSWIM2","ENSG00000163012",-1
"11025",3755,"2",189598882,189654831,"DIRC1","ENSG00000174325",-1
"11031",5574,"2",190539016,190625919,"ANKAR","ENSG00000151687",1
"11032",5914,"2",190611386,190627953,"OSGEPL1","ENSG00000128694",-1
"11035",7055,"2",190744335,191068210,"C2orf88","ENSG00000187699",1
"11036",7069,"2",190920423,190927455,"MSTN","ENSG00000138379",-1
"11040",7930,"2",191369068,191399448,"TMEM194B","ENSG00000189362",-1
"11044",9137,"2",191894302,192016322,"STAT4","ENSG00000138378",-1
"11047",10259,"2",192699028,192711981,"SDPR","ENSG00000168497",-1
"11048",10276,"2",192813769,193060435,"TMEFF2","ENSG00000144339",-1
"11050",10562,"2",196602427,196933536,"DNAH7","ENSG00000118997",-1
"11052",10931,"2",197059094,197458416,"HECW2","ENSG00000138411",-1
"11053",874,"2",197504278,197628214,"CCDC150","ENSG00000144395",1
"11055",1847,"2",197669726,197675000,"C2orf66","ENSG00000187944",-1
"11056",1884,"2",197697728,197792520,"PGAP1","ENSG00000197121",-1
"11063",4768,"2",198432948,198540769,"RFTN2","ENSG00000162944",-1
"11064",4942,"2",198570087,198573113,"MARS2","ENSG00000247626",1
"11065",4982,"2",198591603,198651486,"BOLL","ENSG00000152430",-1
"11066",5258,"2",198669426,199437305,"PLCL1","ENSG00000115896",1
"11067",5578,"2",200134223,200335989,"SATB2","ENSG00000119042",-1
"11068",6170,"2",200625267,200715896,"FTCDNL1","ENSG00000226124",-1
"11069",6185,"2",200775979,200820658,"C2orf69","ENSG00000178074",1
"11070",6214,"2",200794698,200820459,"TYW5","ENSG00000162971",-1
"11073",7389,"2",201353675,201384507,"KCTD18","ENSG00000155729",-1
"11074",7477,"2",201374731,201448505,"SGOL2","ENSG00000163535",1
"11075",7611,"2",201450591,201541787,"AOX1","ENSG00000138356",1
"11084",4046,"2",202047604,202094129,"CASP10","ENSG00000003400",1
"11086",5285,"2",202152994,202222121,"ALS2CR12","ENSG00000155749",-1
"11088",5820,"2",202252581,202345569,"STRADB","ENSG00000082146",1
"11089",6279,"2",202352148,202483901,"ALS2CR11","ENSG00000155754",-1
"11090",6549,"2",202484907,202508293,"TMEM237","ENSG00000155755",-1
"11091",7310,"2",202509593,202563417,"MPP4","ENSG00000082126",-1
"11093",1173,"2",202655184,202760273,"CDK15","ENSG00000138395",1
"11094",1781,"2",202899310,202903160,"FZD7","ENSG00000155760",1
"11095",1796,"2",202937978,203062585,"AC079354.1","ENSG00000182329",1
"11099",2968,"2",203499901,203634480,"FAM117B","ENSG00000138439",1
"11107",7044,"2",204571198,204603635,"CD28","ENSG00000178562",1
"11108",7110,"2",204732509,204738683,"CTLA4","ENSG00000163599",1
"11109",7246,"2",204801471,204826300,"ICOS","ENSG00000163600",1
"11112",8415,"2",206858445,206951027,"INO80D","ENSG00000114933",-1
"11115",9851,"2",207040040,207082771,"GPR1","ENSG00000183671",-1
"11116",9867,"2",207139387,207179148,"ZDBF2","ENSG00000204186",1
"11117",9896,"2",207308263,207485851,"ADAM23","ENSG00000114948",1
"11118",10298,"2",207516345,207583120,"DYTN","ENSG00000232125",-1
"11119",10318,"2",207602487,207630271,"MDH1B","ENSG00000138400",-1
"11121",10522,"2",207804278,207834198,"CPO","ENSG00000144410",1
"11125",11044,"2",208576264,208626563,"CCNYL1","ENSG00000163249",1
"11126",11157,"2",208627310,208634287,"FZD5","ENSG00000163251",-1
"11127",11168,"2",208693027,208890284,"PLEKHM3","ENSG00000178385",-1
"11128",11231,"2",208986331,208989225,"CRYGD","ENSG00000118231",-1
"11129",11234,"2",208992861,208994554,"CRYGC","ENSG00000163254",-1
"11130",11238,"2",209007297,209010892,"CRYGB","ENSG00000182187",-1
"11131",11241,"2",209025464,209028300,"CRYGA","ENSG00000168582",-1
"11132",11252,"2",209030067,209054797,"C2orf80","ENSG00000188674",-1
"11135",11782,"2",209224438,209719227,"PTH2R","ENSG00000144407",1
"11136",11909,"2",210288782,210598842,"MAP2","ENSG00000078018",1
"11137",12173,"2",210636717,210864024,"UNC80","ENSG00000144406",1
"11139",12623,"2",210886147,211036107,"KANSL1L","ENSG00000144445",-1
"11140",12774,"2",211052663,211090215,"ACADL","ENSG00000115361",-1
"11141",12833,"2",211154874,211179914,"MYL1","ENSG00000168530",-1
"11143",13164,"2",211342406,211543831,"CPS1","ENSG00000021826",1
"11147",14580,"2",215275789,215443683,"VWC2L","ENSG00000174453",1
"11149",14695,"2",215796266,216003151,"ABCA12","ENSG00000144452",-1
"11153",1681,"2",216861052,216947678,"PECR","ENSG00000115425",-1
"11154",1875,"2",216946589,216967506,"TMEM169","ENSG00000163449",1
"11156",2490,"2",217122588,217236750,"MARCH4","ENSG00000144583",-1
"11161",3384,"2",217724181,217724787,"TNP1","ENSG00000118245",-1
"11162",3481,"2",218148742,218621316,"DIRC3","ENSG00000231672",-1
"11164",4586,"2",218899683,218955304,"RUFY4","ENSG00000188282",1
"11165",4995,"2",218990012,219001976,"CXCR2","ENSG00000180871",1
"11166",5019,"2",219027568,219031718,"CXCR1","ENSG00000163464",-1
"11168",5311,"2",219124219,219128582,"GPBAR1","ENSG00000179921",1
"11172",6706,"2",219221579,219232822,"C2orf62","ENSG00000158428",1
"11173",6756,"2",219246752,219261617,"SLC11A1","ENSG00000018280",1
"11175",7354,"2",219283815,219318018,"VIL1","ENSG00000127831",1
"11178",8050,"2",219472488,219501907,"PLCD4","ENSG00000115556",1
"11179",8411,"2",219502639,219524378,"ZNF142","ENSG00000115568",-1
"11181",8737,"2",219528587,219537134,"RNF25","ENSG00000163481",-1
"11184",9445,"2",219646472,219680016,"CYP27A1","ENSG00000135929",1
"11185",9577,"2",219687106,219696809,"PRKAG3","ENSG00000115592",-1
"11186",9762,"2",219724544,219738955,"WNT6","ENSG00000115596",1
"11187",9771,"2",219745085,219764303,"WNT10A","ENSG00000135925",1
"11188",9783,"2",219824377,219826876,"CDK5R2","ENSG00000171450",1
"11189",9788,"2",219845809,219850379,"FEV","ENSG00000163497",-1
"11190",9892,"2",219854911,219858143,"CRYBA2","ENSG00000163499",-1
"11191",10243,"2",219867568,219906249,"CCDC108","ENSG00000181378",-1
"11192",10460,"2",219919142,219925189,"IHH","ENSG00000163501",-1
"11193",10474,"2",219940039,220025587,"NHEJ1","ENSG00000187736",-1
"11194",10577,"2",219940051,220035549,"SLC23A3","ENSG00000213901",-1
"11197",10898,"2",220059959,220074373,"ZFAND2B","ENSG00000158552",1
"11198",11143,"2",220074490,220083712,"ABCB6","ENSG00000115657",-1
"11201",11985,"2",220101328,220110200,"GLB1L","ENSG00000163521",-1
"11205",12512,"2",220154345,220174370,"PTPRN","ENSG00000054356",-1
"11206",12695,"2",220192131,220197899,"RESP18","ENSG00000182698",-1
"11208",13069,"2",220283099,220291461,"DES","ENSG00000175084",1
"11209",13178,"2",220299568,220363009,"SPEG","ENSG00000072195",1
"11211",13561,"2",220378892,220403494,"ASIC4","ENSG00000072182",1
"11212",13578,"2",220403669,220408509,"CHPF","ENSG00000123989",-1
"11213",13625,"2",220408385,220415317,"TMEM198","ENSG00000188760",1
"11215",13947,"2",220433884,220440435,"INHA","ENSG00000123999",1
"11216",13967,"2",220462582,220481173,"STK11IP","ENSG00000144589",1
"11217",14114,"2",220492049,220506702,"SLC4A3","ENSG00000114923",1
"11218",14274,"2",222282747,222438922,"EPHA4","ENSG00000116106",-1
"11219",14427,"2",223064607,223163715,"PAX3","ENSG00000135903",-1
"11220",14542,"2",223162866,223169936,"CCDC140","ENSG00000163081",1
"11221",14545,"2",223289236,223425667,"SGPP2","ENSG00000163082",1
"11222",14559,"2",223435255,223521056,"FARSB","ENSG00000116120",-1
"11223",14657,"2",223536505,223574649,"MOGAT1","ENSG00000124003",1
"11225",14835,"2",223916532,224063117,"KCNE4","ENSG00000152049",1
"11226",14840,"2",224461658,224467221,"SCG2","ENSG00000171951",-1
"11227",14851,"2",224616403,224702744,"AP1S3","ENSG00000152056",-1
"11231",743,"2",225243415,225266802,"FAM124B","ENSG00000124019",-1
"11234",1802,"2",226265364,226518734,"NYAP2","ENSG00000144460",1
"11235",1812,"2",227596033,227664475,"IRS1","ENSG00000169047",-1
"11237",1971,"2",227867427,228028829,"COL4A4","ENSG00000081052",-1
"11238",2067,"2",228029281,228179508,"COL4A3","ENSG00000169031",1
"11240",3201,"2",228226872,228246711,"TM4SF20","ENSG00000168955",-1
"11242",3494,"2",228474806,228498036,"C2orf83","ENSG00000042304",-1
"11243",3511,"2",228549926,228582728,"SLC19A3","ENSG00000135917",-1
"11244",3541,"2",228678558,228682272,"CCL20","ENSG00000115009",1
"11245",3566,"2",228735770,228789060,"DAW1","ENSG00000123977",1
"11246",3774,"2",228844666,229046361,"SPHKAP","ENSG00000153820",-1
"11247",3896,"2",229715242,230136001,"PID1","ENSG00000153823",-1
"11248",3911,"2",230222345,230579274,"DNER","ENSG00000187957",-1
"11250",4558,"2",230787018,230877825,"FBXO36","ENSG00000153832",1
"11251",4636,"2",230899698,230933715,"SLC16A14","ENSG00000163053",-1
"11253",5161,"2",231067826,231223762,"SP140","ENSG00000079263",1
"11258",6377,"2",231772033,231825781,"GPR55","ENSG00000135898",-1
"11259",6392,"2",231860836,231889770,"SPATA3","ENSG00000173699",1
"11260",6461,"2",231902205,231914434,"C2orf72","ENSG00000204128",1
"11262",7136,"2",231972944,231989832,"HTR2B","ENSG00000135914",-1
"11264",7394,"2",232260254,232265875,"B3GNT7","ENSG00000156966",1
"11266",7766,"2",232387871,232395206,"NMUR1","ENSG00000171596",-1
"11267",7772,"2",232457575,232458994,"C2orf57","ENSG00000177673",1
"11269",7841,"2",232597135,232650982,"PDE6D","ENSG00000156973",-1
"11271",8185,"2",232786530,232791113,"NPPC","ENSG00000163273",-1
"11273",8459,"2",233243244,233247599,"ALPP","ENSG00000163283",1
"11274",8581,"2",233271553,233275424,"ALPPL2","ENSG00000163286",1
"11275",8595,"2",233320833,233324742,"ALPI","ENSG00000163295",1
"11276",8613,"2",233344537,233352538,"ECEL1","ENSG00000171551",-1
"11277",8890,"2",233385173,233390422,"PRSS56","ENSG00000237412",1
"11278",8909,"2",233390703,233401377,"CHRND","ENSG00000135902",1
"11279",9018,"2",233404437,233411113,"CHRNG","ENSG00000196811",1
"11280",9029,"2",233412779,233415226,"TIGD1","ENSG00000221944",-1
"11284",10058,"2",233631174,233641278,"KCNJ13","ENSG00000115474",-1
"11285",10065,"2",233721980,233743418,"C2orf82","ENSG00000182600",1
"11286",10097,"2",233743396,233877982,"NGEF","ENSG00000066248",-1
"11287",10220,"2",233877324,233880595,"AC106876.2","ENSG00000222001",1
"11288",10224,"2",233897382,233899767,"NEU2","ENSG00000115488",1
"11291",10827,"2",234216462,234255701,"SAG","ENSG00000130561",1
"11294",11401,"2",234526291,234681956,"UGT1A8","ENSG00000241635",1
"11295",11452,"2",234545100,234681951,"UGT1A10","ENSG00000242515",1
"11296",11472,"2",234580499,234681946,"UGT1A9","ENSG00000241119",1
"11297",11476,"2",234590584,234681945,"UGT1A7","ENSG00000244122",1
"11298",11516,"2",234600253,234681946,"UGT1A6","ENSG00000167165",1
"11299",11606,"2",234621638,234681945,"UGT1A5","ENSG00000240224",1
"11300",11651,"2",234627424,234681945,"UGT1A4","ENSG00000244474",1
"11301",11662,"2",234637754,234681945,"UGT1A3","ENSG00000243135",1
"11302",11665,"2",234668894,234681945,"UGT1A1","ENSG00000242366",1
"11303",11676,"2",234684370,234742069,"MROH2A","ENSG00000185038",1
"11304",11719,"2",234742062,234763212,"HJURP","ENSG00000123485",-1
"11305",11785,"2",234826043,234928166,"TRPM8","ENSG00000144481",1
"11306",11971,"2",234959323,234985778,"SPP2","ENSG00000072080",1
"11307",12029,"2",235401685,235405697,"ARL4C","ENSG00000188042",-1
"11310",12224,"2",237073879,237077012,"GBX2","ENSG00000168505",-1
"11311",12241,"2",237102095,237173052,"ASB18","ENSG00000182177",-1
"11312",12282,"2",237232794,237416185,"IQCA1","ENSG00000132321",-1
"11313",12388,"2",237476430,237491001,"ACKR3","ENSG00000144476",1
"11317",13259,"2",238475217,238475818,"PRLH","ENSG00000071677",1
"11318",13269,"2",238482965,238510257,"RAB17","ENSG00000124839",-1
"11320",13522,"2",238707032,238751451,"RBM44","ENSG00000177483",1
"11321",13538,"2",238767536,238820756,"RAMP1","ENSG00000132329",1
"11324",13979,"2",239008798,239041928,"ESPNL","ENSG00000144488",1
"11325",14035,"2",239047363,239061588,"KLHL30","ENSG00000168427",1
"11326",14043,"2",239067623,239077541,"FAM132B","ENSG00000178752",1
"11328",14162,"2",239133193,239140318,"AC016757.3","ENSG00000186235",-1
"11329",14216,"2",239146908,239149303,"HES6","ENSG00000144485",-1
"11330",14297,"2",239152679,239198743,"PER2","ENSG00000132326",-1
"11333",14465,"2",239756673,239795893,"TWIST2","ENSG00000233608",1
"11334",14496,"2",239969864,240323348,"HDAC4","ENSG00000068024",-1
"11335",14680,"2",240499995,240507788,"AC079612.1","ENSG00000196758",1
"11336",14682,"2",240684554,240724577,"AC093802.1","ENSG00000220256",1
"11338",14801,"2",240968841,240969906,"OR6B2","ENSG00000182083",-1
"11339",14805,"2",240981230,240982399,"PRR21","ENSG00000221961",-1
"11340",14808,"2",240984494,240985489,"OR6B3","ENSG00000178586",-1
"11341",14813,"2",241065980,241076224,"MYEOV2","ENSG00000172428",-1
"11342",14819,"2",241078446,241083979,"OTOS","ENSG00000178602",-1
"11343",14972,"2",241375088,241407493,"GPC1","ENSG00000063660",1
"11345",15133,"2",241499471,241503431,"DUSP28","ENSG00000188542",1
"11346",15154,"2",241505221,241520789,"RNPEPL1","ENSG00000142327",1
"11347",15223,"2",241526133,241557122,"CAPN10","ENSG00000142330",1
"11348",15436,"2",241544848,241570676,"GPR35","ENSG00000178623",1
