"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"10864",18691,"2",150426148,150444330,"MMADHC","ENSG00000168288",-1
"10865",18694,"2",151324709,151395525,"RND3","ENSG00000115963",-1
"10867",18808,"2",152126979,152146571,"NMI","ENSG00000123609",-1
"10869",18882,"2",152266397,152364527,"RIF1","ENSG00000080345",1
"10871",2356,"2",152645498,152685006,"ARL5A","ENSG00000162980",-1
"10873",3575,"2",152973315,153032506,"STAM2","ENSG00000115145",-1
"10874",4072,"2",153191751,153506348,"FMNL2","ENSG00000157827",1
"10875",4502,"2",153508107,153574511,"PRPF40A","ENSG00000196504",-1
"10881",5937,"2",157291802,157470247,"GPD2","ENSG00000115159",1
"10886",7532,"2",158592958,158732374,"ACVR1","ENSG00000115170",-1
"10889",8243,"2",159313476,159539391,"PKP4","ENSG00000144283",1
"10891",8483,"2",159825146,160089170,"TANC1","ENSG00000115183",1
"10893",8972,"2",160175490,160473203,"BAZ2B","ENSG00000123636",-1
"10894",9595,"2",160569000,160627538,"MARCH7","ENSG00000136536",1
"10895",9736,"2",160625364,160654753,"CD302","ENSG00000241399",-1
"10899",10431,"2",160956177,161128399,"ITGB6","ENSG00000115221",-1
"10900",10547,"2",161128662,161350305,"RBMS1","ENSG00000153250",-1
"10901",10874,"2",161993419,162092732,"TANK","ENSG00000136560",1
"10902",11219,"2",162164549,162268228,"PSMD14","ENSG00000115233",1
"10907",12145,"2",163027194,163101661,"FAP","ENSG00000078098",-1
"10908",12428,"2",163123589,163175213,"IFIH1","ENSG00000115267",-1
"10913",12849,"2",165510134,165700189,"COBLL1","ENSG00000082438",-1
"10918",13846,"2",166604101,166651192,"GALNT3","ENSG00000115339",-1
"10919",13904,"2",166713985,166810353,"TTC21B","ENSG00000123607",-1
"10925",14796,"2",168810530,169104651,"STK39","ENSG00000198648",-1
"10926",14942,"2",169312372,169631644,"CERS6","ENSG00000172292",1
"10927",15032,"2",169643049,169722024,"NOSTRIN","ENSG00000163072",1
"10936",16005,"2",170440850,170497916,"PPIG","ENSG00000138398",1
"10938",16065,"2",170550975,170558218,"PHOSPHO2","ENSG00000144362",1
"10940",16145,"2",170648443,170668574,"SSB","ENSG00000138385",1
"10941",16361,"2",170666591,170681441,"METTL5","ENSG00000138382",-1
"10942",16566,"2",170683968,170940641,"UBR3","ENSG00000144357",1
"10947",1231,"2",171784974,171823639,"GORASP2","ENSG00000115806",1
"10948",1533,"2",171847333,172087824,"TLK1","ENSG00000198586",-1
"10949",2566,"2",172173919,172291312,"METTL8","ENSG00000123600",-1
"10951",3243,"2",172378757,172414643,"CYBRD1","ENSG00000071967",1
"10952",3449,"2",172543919,172604930,"DYNC1I2","ENSG00000077380",1
"10953",4465,"2",172640880,172864766,"SLC25A12","ENSG00000115840",-1
"10954",4876,"2",172778958,172848599,"HAT1","ENSG00000128708",1
"10958",5615,"2",173292082,173371181,"ITGA6","ENSG00000091409",1
"10959",6940,"2",173420101,173489823,"PDK1","ENSG00000152256",1
"10961",8009,"2",173940163,174132738,"MLTK","ENSG00000091436",1
"10963",8603,"2",174771187,174830430,"SP3","ENSG00000172845",-1
"10964",8773,"2",174937175,175113426,"OLA1","ENSG00000138430",-1
"10967",9306,"2",175212750,175260443,"CIR1","ENSG00000138433",-1
"10968",653,"2",175260458,175294303,"SCRN3","ENSG00000144306",1
"10970",1321,"2",175424300,175547644,"WIPF1","ENSG00000115935",-1
"10972",2197,"2",175664091,175870097,"CHN1","ENSG00000128656",-1
"10973",2678,"2",175936978,176033110,"ATF2","ENSG00000115966",-1
"10974",3887,"2",176040986,176049335,"ATP5G3","ENSG00000154518",-1
"10975",4029,"2",176788620,176867567,"KIAA1715","ENSG00000144320",-1
"10986",4676,"2",177134123,177202753,"MTX2","ENSG00000128654",1
"10987",5059,"2",178077291,178088686,"HNRNPA3","ENSG00000170144",1
"10988",5304,"2",178092323,178257425,"NFE2L2","ENSG00000116044",-1
"10995",7833,"2",179296141,179316239,"PRKRA","ENSG00000180228",-1
"11001",2222,"2",179966419,180129517,"SESTD1","ENSG00000187231",-1
"11004",3713,"2",181831975,181941312,"UBE2E3","ENSG00000170035",1
"11005",4062,"2",182321929,182400914,"ITGA4","ENSG00000115232",1
"11008",5141,"2",182756560,182795465,"SSFA2","ENSG00000138434",1
"11011",6587,"2",183580999,183659191,"DNAJC10","ENSG00000077232",1
"11013",7200,"2",183773843,183903586,"NCKAP1","ENSG00000061676",-1
"11015",1072,"2",183982241,184026408,"NUP35","ENSG00000163002",1
"11018",1859,"2",187350883,187374090,"ZC3H15","ENSG00000065548",1
"11019",2129,"2",187454792,187545628,"ITGAV","ENSG00000138448",1
"11022",2976,"2",188207856,188313187,"CALCRL","ENSG00000064989",-1
"11023",3144,"2",188328957,188430487,"TFPI","ENSG00000003436",-1
"11024",3552,"2",189156396,189460653,"GULP1","ENSG00000144366",1
"11026",3779,"2",189839046,189877472,"COL3A1","ENSG00000168542",1
"11027",4319,"2",189896622,190044605,"COL5A2","ENSG00000204262",-1
"11028",4694,"2",190306159,190340291,"WDR75","ENSG00000115368",1
"11029",5112,"2",190425305,190448484,"SLC40A1","ENSG00000138449",-1
"11030",5467,"2",190526111,190535557,"ASNSD1","ENSG00000138381",1
"11033",5981,"2",190635049,190649097,"ORMDL1","ENSG00000128699",-1
"11034",6138,"2",190649107,190742355,"PMS1","ENSG00000064933",1
"11037",7245,"2",191054461,191208919,"HIBCH","ENSG00000198130",-1
"11038",7600,"2",191208196,191236391,"INPP1","ENSG00000151689",1
"11039",7876,"2",191273081,191373931,"MFSD6","ENSG00000151690",1
"11041",8064,"2",191511472,191557492,"NAB1","ENSG00000138386",1
"11042",8265,"2",191745553,191830278,"GLS","ENSG00000115419",1
"11043",8823,"2",191829084,191885686,"STAT1","ENSG00000115415",-1
"11045",9441,"2",192109911,192290115,"MYO1B","ENSG00000128641",1
"11046",10051,"2",192542794,192561385,"NABP1","ENSG00000173559",1
"11049",10374,"2",196440701,196602426,"SLC39A10","ENSG00000196950",1
"11051",10860,"2",196998290,197041227,"STK17B","ENSG00000081320",-1
"11054",1457,"2",197627756,197664449,"GTF3C3","ENSG00000119041",-1
"11057",2495,"2",197831741,198175897,"ANKRD44","ENSG00000065413",-1
"11058",2990,"2",198254508,198299815,"SF3B1","ENSG00000115524",-1
"11059",3650,"2",198318147,198340032,"COQ10B","ENSG00000115520",1
"11060",3733,"2",198351305,198381461,"HSPD1","ENSG00000144381",-1
"11061",4374,"2",198364718,198368181,"HSPE1","ENSG00000115541",1
"11062",4476,"2",198380295,198418423,"MOB4","ENSG00000115540",1
"11071",6441,"2",200820040,200873263,"C2orf47","ENSG00000162972",1
"11072",6561,"2",201170604,201346986,"SPATS2L","ENSG00000196141",1
"11076",619,"2",201675317,201688569,"BZW1","ENSG00000082153",1
"11077",1064,"2",201717732,201729422,"CLK1","ENSG00000013441",-1
"11078",1416,"2",201735630,201754026,"PPIL3","ENSG00000240344",-1
"11079",1900,"2",201754050,201768655,"NIF3L1","ENSG00000196290",1
"11080",2353,"2",201773696,201828403,"ORC2","ENSG00000115942",-1
"11081",2602,"2",201838441,201936394,"FAM126B","ENSG00000155744",-1
"11082",2982,"2",201936156,201950473,"NDUFB3","ENSG00000119013",1
"11083",3104,"2",201980827,202041410,"CFLAR","ENSG00000003402",1
"11085",4627,"2",202098166,202152434,"CASP8","ENSG00000064012",1
"11087",5518,"2",202241930,202316302,"TRAK2","ENSG00000115993",-1
"11092",7720,"2",202565277,202645912,"ALS2","ENSG00000003393",-1
"11096",2006,"2",203070903,203103331,"SUMO1","ENSG00000116030",-1
"11097",2158,"2",203130439,203168389,"NOP58","ENSG00000055044",1
"11098",2803,"2",203241659,203432474,"BMPR2","ENSG00000204217",1
"11100",3178,"2",203640690,203736708,"ICA1L","ENSG00000163596",-1
"11101",3798,"2",203739505,203879521,"WDR12","ENSG00000138442",-1
"11102",4080,"2",203776937,203851786,"CARF","ENSG00000138380",1
"11103",4869,"2",203879602,204091101,"NBEAL1","ENSG00000144426",1
"11104",5562,"2",204103663,204163009,"CYP20A1","ENSG00000119004",1
"11105",5816,"2",204192942,204312446,"ABI2","ENSG00000138443",1
"11106",6454,"2",204259068,204400133,"RAPH1","ENSG00000173166",-1
"11110",7309,"2",205410516,206484886,"PARD3B","ENSG00000116117",1
"11111",7951,"2",206546714,206662857,"NRP2","ENSG00000118257",1
"11113",8576,"2",206979541,207024327,"NDUFS1","ENSG00000023228",-1
"11114",9660,"2",207024309,207027652,"EEF1B2","ENSG00000114942",1
"11120",10418,"2",207630081,207657233,"FASTKD2","ENSG00000118246",1
"11122",10536,"2",207938861,208031991,"KLF7","ENSG00000118263",-1
"11123",10607,"2",208394461,208468155,"CREB1","ENSG00000118260",1
"11124",10880,"2",208445355,208490652,"METTL21A","ENSG00000144401",-1
"11133",11272,"2",209100951,209130798,"IDH1","ENSG00000138413",-1
"11134",11424,"2",209130991,209223475,"PIKFYVE","ENSG00000115020",1
"11138",12417,"2",210867289,210886300,"RPE","ENSG00000197713",1
"11142",12972,"2",211295973,211342376,"LANCL1","ENSG00000115365",-1
"11144",14124,"2",212240446,213403565,"ERBB4","ENSG00000178568",-1
"11145",14242,"2",213864429,214017151,"IKZF2","ENSG00000030419",-1
"11146",14447,"2",214149113,215275225,"SPAG16","ENSG00000144451",1
"11148",14599,"2",215590370,215674428,"BARD1","ENSG00000138376",-1
"11150",15076,"2",216176540,216214487,"ATIC","ENSG00000138363",1
"11151",16258,"2",216225163,216300895,"FN1","ENSG00000115414",-1
"11152",1524,"2",216809213,216898819,"MREG","ENSG00000118242",-1
"11155",1908,"2",216972187,217071026,"XRCC5","ENSG00000079246",1
"11157",2517,"2",217277137,217347776,"SMARCAL1","ENSG00000138375",1
"11158",3124,"2",217362912,217443903,"RPL37A","ENSG00000197756",1
"11159",3212,"2",217497551,217529159,"IGFBP2","ENSG00000115457",1
"11160",3346,"2",217536828,217560248,"IGFBP5","ENSG00000115461",-1
"11163",3582,"2",218664512,218867718,"TNS1","ENSG00000079308",-1
"11167",5042,"2",219081817,219119079,"ARPC2","ENSG00000163466",1
"11169",5358,"2",219128850,219134980,"AAMP","ENSG00000127837",-1
"11170",5756,"2",219135115,219211516,"PNKD","ENSG00000127838",1
"11171",6001,"2",219138915,219157309,"TMBIM1","ENSG00000135926",-1
"11174",7251,"2",219262979,219270664,"CTDSP1","ENSG00000144579",1
"11176",7660,"2",219314974,219433084,"USP37","ENSG00000135913",-1
"11177",7972,"2",219433303,219461803,"RQCD1","ENSG00000144580",1
"11180",8489,"2",219523487,219528166,"BCS1L","ENSG00000074582",1
"11182",8919,"2",219536749,219567439,"STK36","ENSG00000163482",1
"11183",9212,"2",219575568,219620139,"TTLL4","ENSG00000135912",1
"11195",10688,"2",220036619,220042828,"CNPPD1","ENSG00000115649",-1
"11196",10805,"2",220040947,220050201,"FAM134A","ENSG00000144567",1
"11199",11621,"2",220074494,220094439,"ATG9A","ENSG00000198925",-1
"11200",11842,"2",220094479,220101391,"ANKZF1","ENSG00000163516",1
"11202",12242,"2",220110177,220115059,"STK16","ENSG00000115661",1
"11203",12283,"2",220114433,220142892,"TUBA4A","ENSG00000127824",-1
"11204",12359,"2",220143989,220151622,"DNAJB2","ENSG00000135924",1
"11207",12784,"2",220238268,220264744,"DNPEP","ENSG00000123992",-1
"11210",13395,"2",220363589,220371710,"GMPPA","ENSG00000144591",1
"11214",13719,"2",220415451,220436581,"OBSL1","ENSG00000124006",-1
"11224",14691,"2",223725652,223809357,"ACSL3","ENSG00000123983",1
"11228",14928,"2",224720433,224810104,"WDFY1","ENSG00000085449",-1
"11229",14983,"2",224822121,224832431,"MRPL44","ENSG00000135900",1
"11230",588,"2",224839829,224904036,"SERPINE2","ENSG00000135919",-1
"11232",909,"2",225334867,225450110,"CUL3","ENSG00000036257",-1
"11233",1200,"2",225629807,225907162,"DOCK10","ENSG00000135905",-1
"11236",1830,"2",227700297,227863931,"RHBDD1","ENSG00000144468",1
"11239",2978,"2",228189867,228222550,"MFF","ENSG00000168958",1
"11241",3230,"2",228336868,228425930,"AGFG1","ENSG00000173744",1
"11249",4017,"2",230628554,230787955,"TRIP12","ENSG00000153827",-1
"11252",4683,"2",231032009,231090444,"SP110","ENSG00000135899",-1
"11254",5490,"2",231191899,231268447,"SP140L","ENSG00000185404",1
"11255",5667,"2",231280657,231408805,"SP100","ENSG00000067066",1
"11256",6025,"2",231577560,231685790,"CAB39","ENSG00000135932",1
"11257",6142,"2",231729354,231743963,"ITM2C","ENSG00000135916",1
"11261",6521,"2",231921578,232037541,"PSMD1","ENSG00000173692",1
"11263",7164,"2",232063260,232239548,"ARMC9","ENSG00000135931",1
"11265",7410,"2",232318242,232348352,"NCL","ENSG00000115053",-1
"11268",7783,"2",232571605,232578251,"PTMA","ENSG00000187514",1
"11270",7977,"2",232646381,232673963,"COPS7B","ENSG00000144524",1
"11272",8335,"2",232825955,233209060,"DIS3L2","ENSG00000144535",1
"11281",9048,"2",233414762,233448354,"EIF4E2","ENSG00000135930",1
"11282",9145,"2",233470767,233547491,"EFHD1","ENSG00000115468",1
"11283",9321,"2",233562009,233725285,"GIGYF2","ENSG00000204120",1
"11289",10261,"2",233924677,234116549,"INPP5D","ENSG00000168918",1
"11290",10446,"2",234118697,234204320,"ATG16L1","ENSG00000085978",1
"11292",10974,"2",234263153,234380750,"DGKD","ENSG00000077044",1
"11293",11333,"2",234384166,234475428,"USP40","ENSG00000085982",-1
"11308",12055,"2",235860617,235964358,"SH3BP4","ENSG00000130147",1
"11309",12143,"2",236402733,237040444,"AGAP1","ENSG00000157985",1
"11314",12415,"2",237993955,238009109,"COPS8","ENSG00000198612",1
"11315",12675,"2",238232646,238323018,"COL6A3","ENSG00000163359",-1
"11316",13030,"2",238394071,238463961,"MLPH","ENSG00000115648",1
"11319",13306,"2",238536219,238722325,"LRRFIP1","ENSG00000124831",1
"11322",13622,"2",238875469,238951236,"UBE2F","ENSG00000184182",1
"11323",13859,"2",238969530,239008054,"SCLY","ENSG00000132330",1
"11327",14057,"2",239079042,239112370,"ILKAP","ENSG00000132323",-1
"11331",14334,"2",239229082,239309541,"TRAF3IP1","ENSG00000204104",1
"11332",14461,"2",239335383,239360891,"ASB1","ENSG00000065802",1
"11337",14703,"2",240831867,240964819,"NDUFA10","ENSG00000130414",-1
"11344",15023,"2",241418839,241508626,"ANKMY1","ENSG00000144504",-1
"11356",15870,"2",242011584,242041747,"MTERFD2","ENSG00000122085",-1
"11358",16213,"2",242088991,242123067,"PPP1R7","ENSG00000115685",1
"11360",16397,"2",242166679,242256476,"HDLBP","ENSG00000115677",-1
"11361",16782,"2",242254515,242293442,"SEPT2","ENSG00000168385",1
"11362",16939,"2",242295658,242434256,"FARP2","ENSG00000006607",1
"11363",17153,"2",242432089,242449145,"STK25","ENSG00000115694",-1
"11365",17291,"2",242523820,242576864,"THAP4","ENSG00000176946",-1
"11366",17354,"2",242576628,242613272,"ATG4B","ENSG00000168397",1
"11368",17499,"2",242641450,242668893,"ING5","ENSG00000168395",1
"11385",4746,"20",388142,411610,"RBCK1","ENSG00000125826",1
"11386",4996,"20",416124,443197,"TBC1D20","ENSG00000125875",-1
"11387",5066,"20",459116,524465,"CSNK2A1","ENSG00000101266",-1
"11395",5810,"20",1093906,1160596,"PSMF1","ENSG00000125818",1
"11402",6101,"20",1349622,1373806,"FKBP1A","ENSG00000088832",-1
"11403",6196,"20",1422807,1454487,"NSFL1C","ENSG00000088833",-1
"11413",7153,"20",2442280,2451499,"SNRPB","ENSG00000125835",-1
"11416",7409,"20",2632791,2639039,"NOP56","ENSG00000101361",1
"11417",48,"20",2639041,2644865,"IDH3B","ENSG00000101365",-1
"11423",123,"20",2821349,2847378,"VPS16","ENSG00000215305",1
"11424",181,"20",2844830,3019722,"PTPRA","ENSG00000132670",1
"11432",292,"20",3170996,3185331,"DDRGK1","ENSG00000198171",-1
"11433",301,"20",3189514,3204516,"ITPA","ENSG00000125877",1
"11436",500,"20",3451687,3631769,"ATRN","ENSG00000088812",1
"11443",1433,"20",3764498,3767337,"CENPB","ENSG00000125817",-1
"11446",1837,"20",3827487,3849280,"MAVS","ENSG00000088888",1
"11447",2161,"20",3869486,3907605,"PANK2","ENSG00000125779",1
"11451",2439,"20",4666882,4682236,"PRNP","ENSG00000171867",1
"11456",2752,"20",5080486,5093749,"TMEM230","ENSG00000089063",-1
"11457",2906,"20",5095599,5107272,"PCNA","ENSG00000132646",-1
"11458",3087,"20",5107432,5178533,"CDS2","ENSG00000101290",1
"11460",3180,"20",5525085,5591672,"GPCPD1","ENSG00000125772",-1
"11465",3838,"20",5986736,6020699,"CRLS1","ENSG00000088766",1
"11479",5594,"20",10618332,10654694,"JAG1","ENSG00000101384",-1
"11481",5665,"20",11871371,11907257,"BTBD3","ENSG00000132640",1
"11484",5936,"20",13246709,13619587,"TASP1","ENSG00000089123",-1
"11485",6035,"20",13694969,13765532,"ESF1","ENSG00000089048",-1
"11486",6148,"20",13765596,13799067,"NDUFAF5","ENSG00000101247",1
"11488",6504,"20",13976015,16033842,"MACROD2","ENSG00000172264",1
"11490",6687,"20",16252749,16554078,"KIF16B","ENSG00000089177",-1
"11491",6985,"20",16710606,16722421,"SNRPB2","ENSG00000125870",1
"11495",7296,"20",17550508,17590564,"DSTN","ENSG00000125868",1
"11496",7397,"20",17594323,17662940,"RRBP1","ENSG00000125844",-1
"11498",7898,"20",17922241,17949623,"SNX5","ENSG00000089006",-1
"11500",8111,"20",17949556,17971765,"MGME1","ENSG00000125871",1
"11506",8690,"20",18467184,18477887,"RBBP9","ENSG00000089050",-1
"11507",8744,"20",18488137,18542059,"SEC23B","ENSG00000101310",1
"11508",8815,"20",18568537,18744561,"DTD1","ENSG00000125821",1
"11513",8928,"20",19867165,19983101,"RIN2","ENSG00000132669",1
"11514",9087,"20",19997760,20014299,"NAA20","ENSG00000173418",1
"11515",9125,"20",20015012,20036690,"CRNKL1","ENSG00000101343",-1
"11518",9562,"20",20370196,20693131,"RALGAPA2","ENSG00000188559",-1
"11519",9875,"20",21283942,21370463,"XRN2","ENSG00000088930",1
"11535",10206,"20",23608534,23619110,"CST3","ENSG00000101439",-1
"11543",10289,"20",24943561,24973615,"APMAP","ENSG00000101474",-1
"11546",10546,"20",25176329,25207365,"ENTPD6","ENSG00000197586",1
"11547",10739,"20",25228705,25278650,"PYGB","ENSG00000100994",1
"11548",10841,"20",25275379,25371619,"ABHD12","ENSG00000100997",-1
"11554",11130,"20",29611857,29634010,"FRG1B","ENSG00000149531",1
"11563",11246,"20",30102231,30157370,"HM13","ENSG00000101294",1
"11566",11536,"20",30252255,30311792,"BCL2L1","ENSG00000171552",-1
"11576",12035,"20",30697309,30755061,"TM9SF4","ENSG00000101337",1
"11578",12074,"20",30795683,30826470,"POFUT1","ENSG00000101346",1
"11579",12093,"20",30865467,30922814,"KIF3B","ENSG00000101350",1
"11580",12141,"20",30946155,31027122,"ASXL1","ENSG00000171456",1
"11581",12184,"20",31030862,31172876,"C20orf112","ENSG00000197183",-1
"11582",12257,"20",31290493,31331803,"COMMD7","ENSG00000149600",-1
"11584",12520,"20",31407699,31438211,"MAPRE1","ENSG00000101367",1
"11595",12785,"20",31946645,31989367,"CDK5RAP1","ENSG00000101391",-1
"11597",12947,"20",32077881,32237842,"CBFA2T2","ENSG00000078699",1
"11598",13037,"20",32244893,32262269,"NECAB3","ENSG00000125967",-1
"11604",13322,"20",32399110,32442172,"CHMP4B","ENSG00000101421",1
"11605",13349,"20",32581452,32696114,"RALY","ENSG00000125970",1
"11608",13423,"20",32868074,32899608,"AHCY","ENSG00000101444",-1
"11609",13487,"20",32951041,33099198,"ITCH","ENSG00000078747",1
"11610",13574,"20",33104214,33128762,"DYNLRB1","ENSG00000125971",1
"11613",13671,"20",33284722,33413452,"NCOA6","ENSG00000198646",-1
"11616",13916,"20",33459949,33515769,"ACSS2","ENSG00000131069",1
"11617",14032,"20",33516236,33543620,"GSS","ENSG00000100983",-1
"11619",14166,"20",33590207,33680674,"TRPC4AP","ENSG00000100991",-1
"11623",14312,"20",33866714,33872788,"EIF6","ENSG00000242372",-1
"11625",14417,"20",33890369,33999944,"UQCC1","ENSG00000101019",-1
"11628",14575,"20",34042985,34099804,"CEP250","ENSG00000126001",1
"11630",14709,"20",34129770,34145405,"ERGIC3","ENSG00000125991",1
"11632",15031,"20",34213953,34252878,"CPNE1","ENSG00000214078",-1
"11633",15300,"20",34236847,34252878,"RBM12","ENSG00000244462",-1
"11634",15319,"20",34255977,34287281,"NFS1","ENSG00000244005",-1
"11635",15361,"20",34287194,34288906,"ROMO1","ENSG00000125995",1
"11636",15425,"20",34291531,34330234,"RBM39","ENSG00000131051",-1
"11637",15604,"20",34359896,34538303,"PHF20","ENSG00000025293",1
"11640",15745,"20",34679426,34820721,"EPB41L1","ENSG00000088367",1
"11642",15827,"20",34894258,35157040,"DLGAP4","ENSG00000080845",1
"11643",15894,"20",35169887,35178228,"MYL9","ENSG00000101335",1
"11646",15911,"20",35234137,35240960,"C20orf24","ENSG00000101084",1
"11648",15982,"20",35280169,35374481,"NDRG3","ENSG00000101079",-1
"11650",16120,"20",35405845,35492089,"SOGA1","ENSG00000149639",-1
"11652",16175,"20",35518632,35580246,"SAMHD1","ENSG00000101347",-1
"11656",16348,"20",35806813,35870022,"RPN2","ENSG00000118705",1
"11658",16408,"20",35918041,35945663,"MANBAL","ENSG00000101363",1
"11660",16457,"20",36120874,36156333,"BLCAP","ENSG00000166619",-1
"11662",16522,"20",36322408,36500531,"CTNNBL1","ENSG00000132792",1
"11665",16578,"20",36661948,36720768,"RPRD1B","ENSG00000101413",1
"11670",16792,"20",37101459,37207504,"RALGAPB","ENSG00000170471",1
"11679",17088,"20",39657458,39753127,"TOP1","ENSG00000198900",1
"11680",17121,"20",39765600,39811629,"PLCG1","ENSG00000124181",1
"11681",17252,"20",39807088,39946312,"ZHX3","ENSG00000174306",-1
"11684",17298,"20",40030741,40247133,"CHD6","ENSG00000124177",-1
"11686",17459,"20",42086568,42092245,"SRSF6","ENSG00000124193",1
"11689",17625,"20",42219571,42275936,"IFT52","ENSG00000101052",1
